textbox22
generated on 25/01/2019 22:54:28 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Singapore,Western Pacific Region of WHO,South-East Asia,2018,41,2018-10-08,2018-10-14,50,50,0,4,3,0,0,7,0,0,1,1,8,39,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,42,2018-10-15,2018-10-21,53,53,0,4,9,0,0,13,6,1,0,7,20,31,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,43,2018-10-22,2018-10-28,61,61,0,2,8,0,1,11,0,2,0,2,13,48,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,44,2018-10-29,2018-11-04,59,59,0,5,5,0,0,10,0,2,0,2,12,33,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,45,2018-11-05,2018-11-11,69,69,0,8,20,0,0,28,2,3,1,6,34,47,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,46,2018-11-12,2018-11-18,82,82,0,16,19,0,2,37,1,5,0,6,43,34,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,47,2018-11-19,2018-11-25,96,96,0,8,29,0,2,39,1,12,0,13,52,44,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,48,2018-11-26,2018-12-02,65,65,0,2,29,0,0,31,1,6,2,9,40,25,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,49,2018-12-03,2018-12-09,122,122,0,8,41,0,0,49,3,11,0,14,63,40,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,50,2018-12-10,2018-12-16,86,86,0,3,31,0,0,34,1,4,0,5,39,30,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,51,2018-12-17,2018-12-23,127,127,0,13,20,0,0,33,0,0,1,1,34,71,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2018,52,2018-12-24,2018-12-30,41,41,0,6,9,0,0,15,0,0,0,0,15,7,Local Outbreak
Singapore,Western Pacific Region of WHO,South-East Asia,2019,1,2018-12-31,2019-01-06,27,27,0,6,6,0,0,12,0,1,1,2,14,11,No Report
Singapore,Western Pacific Region of WHO,South-East Asia,2019,2,2019-01-07,2019-01-13,76,76,0,15,10,0,1,26,0,0,0,0,26,35,No Report
Singapore,Western Pacific Region of WHO,South-East Asia,2019,3,2019-01-14,2019-01-20,71,71,0,15,7,0,1,23,0,8,1,9,32,38,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,40,2018-10-01,2018-10-07,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,41,2018-10-08,2018-10-14,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,42,2018-10-15,2018-10-21,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,43,2018-10-22,2018-10-28,,21,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,44,2018-10-29,2018-11-04,,15,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,45,2018-11-05,2018-11-11,,23,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,46,2018-11-12,2018-11-18,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,47,2018-11-19,2018-11-25,,17,0,1,0,,0,1,0,0,0,0,1,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,48,2018-11-26,2018-12-02,,29,0,0,0,,3,3,0,0,0,0,3,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,49,2018-12-03,2018-12-09,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,50,2018-12-10,2018-12-16,,34,0,0,0,,2,2,0,0,0,0,2,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,51,2018-12-17,2018-12-23,,25,0,1,0,,1,2,0,0,0,0,2,,No Report
Slovakia,European Region of WHO,Eastern Europe,2018,52,2018-12-24,2018-12-30,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2019,1,2018-12-31,2019-01-06,,13,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovakia,European Region of WHO,Eastern Europe,2019,2,2019-01-07,2019-01-13,,29,0,0,2,,0,2,0,0,1,1,3,,No Report
Slovakia,European Region of WHO,Eastern Europe,2019,3,2019-01-14,2019-01-20,,33,0,0,0,,1,1,0,0,1,1,2,,No Report
Slovenia,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,232,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,222,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,226,0,1,0,,0,1,0,0,0,0,1,,No Report
Slovenia,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,260,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,200,0,0,1,,0,1,0,0,0,0,1,,No Report
Slovenia,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,221,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,222,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,267,0,0,0,,0,0,0,0,0,0,0,,No Report
Slovenia,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,270,0,1,1,,0,2,0,0,0,0,2,,No Report
Slovenia,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,297,0,1,0,,0,1,0,0,1,1,2,,No Report
Slovenia,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,330,0,4,0,,2,6,0,0,0,0,6,,No Report
Slovenia,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,343,0,16,4,,11,31,0,3,0,3,34,,No Report
Slovenia,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,427,0,16,7,,49,72,0,1,0,1,73,,No Report
Slovenia,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,514,0,16,6,,70,92,0,0,0,0,92,,No Report
Slovenia,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,943,0,86,11,,175,272,0,0,0,0,272,,No Report
Slovenia,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,1145,0,76,14,,278,368,0,0,3,3,371,,No Report
South Africa,African Region of WHO,Southern Africa,2018,40,2018-10-01,2018-10-07,136,136,0,2,0,0,0,2,3,20,1,24,26,110,Local Outbreak
South Africa,African Region of WHO,Southern Africa,2018,41,2018-10-08,2018-10-14,110,110,0,0,0,0,0,0,3,11,1,15,15,95,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,42,2018-10-15,2018-10-21,120,120,0,1,2,0,0,3,1,2,0,3,6,114,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,43,2018-10-22,2018-10-28,107,107,0,0,0,0,0,0,0,4,0,4,4,103,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,44,2018-10-29,2018-11-04,101,101,0,2,0,0,0,2,0,3,0,3,5,96,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,45,2018-11-05,2018-11-11,83,83,0,0,0,0,0,0,0,5,1,6,6,77,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,46,2018-11-12,2018-11-18,105,105,0,1,2,0,0,3,0,2,0,2,5,100,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,47,2018-11-19,2018-11-25,77,77,0,0,0,0,0,0,0,4,0,4,4,73,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,48,2018-11-26,2018-12-02,60,60,0,0,0,0,0,0,0,0,0,0,0,60,No Activity
South Africa,African Region of WHO,Southern Africa,2018,49,2018-12-03,2018-12-09,74,74,0,0,0,0,0,0,0,0,0,0,0,74,No Activity
South Africa,African Region of WHO,Southern Africa,2018,50,2018-12-10,2018-12-16,78,78,0,1,1,0,0,2,0,0,1,1,3,75,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,51,2018-12-17,2018-12-23,42,42,0,0,0,0,1,1,0,0,0,0,1,41,Sporadic
South Africa,African Region of WHO,Southern Africa,2018,52,2018-12-24,2018-12-30,12,12,0,0,0,0,0,0,0,0,0,0,0,12,No Activity
Spain,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,27,175,0,1,1,,0,2,0,0,0,0,2,27,No Report
Spain,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,26,174,0,1,0,,0,1,0,0,0,0,1,26,No Report
Spain,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,46,181,0,0,0,,0,0,0,0,0,0,0,46,Sporadic
Spain,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,59,228,0,1,2,0,0,3,0,0,0,0,3,58,Sporadic
Spain,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,44,231,0,0,0,,0,0,0,0,0,0,0,45,Sporadic
Spain,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,83,330,0,1,1,,0,2,0,0,2,2,4,81,Sporadic
Spain,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,77,346,0,8,1,0,0,9,0,0,0,0,9,87,Sporadic
Spain,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,79,399,0,6,3,0,3,12,0,0,0,0,12,83,Sporadic
Spain,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,95,455,0,4,5,,0,9,0,0,2,2,11,98,Sporadic
Spain,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,67,426,0,6,16,0,0,22,0,0,0,0,22,68,Sporadic
Spain,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,91,552,0,19,13,,1,33,0,0,2,2,35,90,Local Outbreak
Spain,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,103,635,0,27,40,,13,80,0,0,1,1,81,102,Local Outbreak
Spain,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,74,584,0,41,46,0,8,95,0,0,0,0,95,74,Regional Outbreak
Spain,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,91,796,0,94,73,0,16,183,0,0,2,2,185,82,Regional Outbreak
Spain,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,155,1363,0,240,138,0,58,436,0,0,1,1,437,138,Regional Outbreak
Spain,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,165,1879,0,367,256,0,96,719,0,0,1,1,720,110,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,40,2018-10-01,2018-10-07,,48,,,3,,,3,,,3,3,6,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,41,2018-10-08,2018-10-14,,54,,,2,,,2,,,11,11,13,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,42,2018-10-15,2018-10-21,,67,,,3,,,3,,,13,13,16,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,43,2018-10-22,2018-10-28,,,,,,,,0,,,0,0,0,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,44,2018-10-29,2018-11-04,,,,,,,,0,,,0,0,0,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,45,2018-11-05,2018-11-11,,76,,2,3,,2,7,,,13,13,20,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,46,2018-11-12,2018-11-18,,67,,1,8,,8,17,,,8,8,25,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,47,2018-11-19,2018-11-25,,16,,,,,4,4,,,0,0,4,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,48,2018-11-26,2018-12-02,,9,,,,,4,4,,,0,0,4,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,49,2018-12-03,2018-12-09,,92,,10,16,,,26,,,14,14,40,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,50,2018-12-10,2018-12-16,,125,,24,23,,,47,,,22,22,69,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,51,2018-12-17,2018-12-23,,104,,15,12,,,27,,,0,0,27,,No Report
Sri Lanka,South-East Asia Region of WHO,Southern Asia,2018,52,2018-12-24,2018-12-30,,88,,13,9,,,22,,,0,0,22,,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,40,2018-10-01,2018-10-07,,6,0,0,0,,0,0,0,0,0,0,0,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,41,2018-10-08,2018-10-14,,2,0,0,0,,0,0,0,0,0,0,0,2,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,42,2018-10-15,2018-10-21,,1,0,0,0,,0,0,0,0,0,0,0,1,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,43,2018-10-22,2018-10-28,,6,0,0,0,,0,0,0,0,0,0,0,6,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,44,2018-10-29,2018-11-04,,7,0,0,0,,0,0,0,0,0,0,0,7,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,45,2018-11-05,2018-11-11,,4,0,0,1,,0,1,0,0,0,0,1,3,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,46,2018-11-12,2018-11-18,,8,0,0,0,,0,0,0,0,0,0,0,7,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,47,2018-11-19,2018-11-25,,8,0,0,0,,0,0,0,0,0,0,0,8,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,48,2018-11-26,2018-12-02,,3,0,0,0,,0,0,0,0,0,0,0,3,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,49,2018-12-03,2018-12-09,,5,0,0,0,,0,0,0,0,0,0,0,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,50,2018-12-10,2018-12-16,,4,0,0,0,,0,0,0,0,0,0,0,2,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2018,51,2018-12-17,2018-12-23,,2,0,0,0,,0,0,0,0,0,0,0,2,No Report
Sweden,European Region of WHO,Northern Europe,2018,40,2018-10-01,2018-10-07,,627,0,0,0,,5,5,0,0,0,0,5,,No Report
Sweden,European Region of WHO,Northern Europe,2018,41,2018-10-08,2018-10-14,,701,0,0,0,,4,4,0,0,3,3,7,,No Report
Sweden,European Region of WHO,Northern Europe,2018,42,2018-10-15,2018-10-21,,743,0,0,0,,7,7,0,0,1,1,8,,No Report
Sweden,European Region of WHO,Northern Europe,2018,43,2018-10-22,2018-10-28,,765,0,0,0,,5,5,0,0,0,0,5,,No Report
Sweden,European Region of WHO,Northern Europe,2018,44,2018-10-29,2018-11-04,,892,0,2,0,,4,6,0,0,1,1,7,,No Report
Sweden,European Region of WHO,Northern Europe,2018,45,2018-11-05,2018-11-11,,1022,0,1,0,,10,11,0,1,2,3,14,,No Report
Sweden,European Region of WHO,Northern Europe,2018,46,2018-11-12,2018-11-18,,1180,0,0,0,,16,16,0,0,1,1,17,,No Report
Sweden,European Region of WHO,Northern Europe,2018,47,2018-11-19,2018-11-25,,1348,0,1,0,,14,15,0,0,4,4,19,,No Report
Sweden,European Region of WHO,Northern Europe,2018,48,2018-11-26,2018-12-02,,1599,0,0,0,,48,48,0,0,2,2,50,,No Report
Sweden,European Region of WHO,Northern Europe,2018,49,2018-12-03,2018-12-09,,1846,0,6,0,,108,114,0,0,1,1,115,,No Report
Sweden,European Region of WHO,Northern Europe,2018,50,2018-12-10,2018-12-16,,2103,0,14,2,,230,246,0,0,1,1,247,,No Report
Sweden,European Region of WHO,Northern Europe,2018,51,2018-12-17,2018-12-23,,2837,0,15,4,,423,442,0,0,1,1,443,,No Report
Sweden,European Region of WHO,Northern Europe,2018,52,2018-12-24,2018-12-30,,3008,0,5,1,,769,775,0,0,0,0,775,,No Report
Sweden,European Region of WHO,Northern Europe,2019,1,2018-12-31,2019-01-06,,3704,0,12,2,,795,809,0,0,1,1,810,,No Report
Sweden,European Region of WHO,Northern Europe,2019,2,2019-01-07,2019-01-13,,3959,0,25,3,,713,741,0,0,2,2,743,,No Report
Sweden,European Region of WHO,Northern Europe,2019,3,2019-01-14,2019-01-20,,3550,0,23,9,,658,690,0,0,1,1,691,,No Report
Switzerland,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,8,0,0,0,,4,4,0,0,0,0,4,,No Report
Switzerland,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Switzerland,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,8,0,0,0,,2,2,0,0,0,0,2,,No Report
Switzerland,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,6,0,0,0,,2,2,0,0,0,0,2,,No Report
Switzerland,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,16,0,0,1,,1,2,0,0,0,0,2,,No Report
Switzerland,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,17,0,1,0,,15,16,0,0,2,2,18,,No Report
Switzerland,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,24,0,1,0,,13,14,0,0,1,1,15,,No Report
Switzerland,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,21,0,0,0,,15,15,0,0,1,1,16,,No Report
Switzerland,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,20,0,1,1,,36,38,0,0,1,1,39,,No Report
Switzerland,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,32,0,2,5,,55,62,0,0,3,3,65,,No Report
Switzerland,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,24,0,2,3,,59,64,0,0,1,1,65,,No Report
Switzerland,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,44,0,4,3,,102,109,0,0,1,1,110,,No Report
Switzerland,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,16,0,4,6,,171,181,0,0,3,3,184,,No Report
Switzerland,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,31,0,7,3,,301,311,0,0,6,6,317,,No Report
Switzerland,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,73,0,31,2,,326,359,0,0,3,3,362,,No Report
Switzerland,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,53,0,17,4,,247,268,0,0,2,2,270,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,40,2018-10-01,2018-10-07,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,41,2018-10-08,2018-10-14,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,42,2018-10-15,2018-10-21,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,43,2018-10-22,2018-10-28,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,44,2018-10-29,2018-11-04,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,45,2018-11-05,2018-11-11,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,46,2018-11-12,2018-11-18,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,47,2018-11-19,2018-11-25,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,48,2018-11-26,2018-12-02,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,49,2018-12-03,2018-12-09,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,50,2018-12-10,2018-12-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,51,2018-12-17,2018-12-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2018,52,2018-12-24,2018-12-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,40,2018-10-01,2018-10-07,98,98,,32,1,,,33,2,0,2,4,37,61,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,41,2018-10-08,2018-10-14,54,54,,9,3,,,12,1,0,1,2,14,40,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,42,2018-10-15,2018-10-21,85,85,,11,14,,,25,,,0,0,25,60,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,43,2018-10-22,2018-10-28,28,28,,10,0,,,10,,,0,0,10,18,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,44,2018-10-29,2018-11-04,59,59,,12,3,,,15,0,0,1,1,16,43,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,45,2018-11-05,2018-11-11,53,53,,4,4,,,8,1,0,1,2,10,43,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,46,2018-11-12,2018-11-18,68,68,,7,3,,,10,0,0,2,2,12,56,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,47,2018-11-19,2018-11-25,65,65,,11,5,,,16,,,0,0,16,49,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,48,2018-11-26,2018-12-02,47,47,,10,6,,,16,,,0,0,16,31,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,49,2018-12-03,2018-12-09,31,31,,6,3,,,9,,,1,1,10,21,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,50,2018-12-10,2018-12-16,40,40,,3,1,,,4,,,0,0,4,36,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,51,2018-12-17,2018-12-23,50,50,,2,4,,,6,1,2,0,3,9,41,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2018,52,2018-12-24,2018-12-30,53,53,,2,6,,,8,1,0,2,3,11,42,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2019,1,2018-12-31,2019-01-06,20,20,,2,2,,,4,,,0,0,4,16,No Report
Thailand,South-East Asia Region of WHO,South-East Asia,2019,2,2019-01-07,2019-01-13,49,49,,3,10,,,13,,,3,3,16,33,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,7,0,0,0,,1,1,0,0,0,0,1,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,6,0,0,1,,0,1,0,0,0,0,1,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
The former Yugoslav Republic of Macedonia,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,25,0,5,1,,1,7,0,0,0,0,7,,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,40,2018-10-01,2018-10-07,15,15,,0,0,0,,0,0,0,0,0,0,15,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,41,2018-10-08,2018-10-14,6,6,,0,0,0,,0,0,0,0,0,0,6,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,42,2018-10-15,2018-10-21,4,4,,0,0,0,,0,0,0,0,0,0,4,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,43,2018-10-22,2018-10-28,7,7,,0,0,0,,0,0,0,0,0,0,7,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,44,2018-10-29,2018-11-04,3,3,,0,0,0,,0,0,0,0,0,0,3,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,45,2018-11-05,2018-11-11,11,11,,0,0,0,,0,0,0,0,0,0,11,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,46,2018-11-12,2018-11-18,4,4,,0,0,0,,0,0,0,0,0,0,4,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,47,2018-11-19,2018-11-25,9,9,,0,0,0,,0,0,0,0,0,0,9,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,48,2018-11-26,2018-12-02,0,0,,0,0,0,,0,0,0,0,0,0,0,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,49,2018-12-03,2018-12-09,5,5,,0,0,0,,0,0,0,0,0,0,5,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,50,2018-12-10,2018-12-16,7,7,,0,0,0,,0,0,0,0,0,0,7,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,51,2018-12-17,2018-12-23,10,10,,0,0,0,,0,0,0,0,0,0,10,No Report
Timor-Leste,South-East Asia Region of WHO,South-East Asia,2018,52,2018-12-24,2018-12-30,1,1,,0,0,0,,0,0,0,0,0,0,1,No Report
Togo,African Region of WHO,Western Africa,2018,40,2018-10-01,2018-10-07,32,32,0,1,3,0,0,4,,,5,5,9,,No Report
